id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1.1261353443646568e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,293edefa,8ce34352,1,0,15706,320,50,1722,0,35,-1,79
1.1261384058083697e+19,0,14102100,1005,1,8fbe746d,35dc24d8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,264d8081,3031bea0,1,0,20251,320,50,2323,0,687,100081,48
1.1261486998806403e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,2203a096,1,0,15704,320,50,1722,0,35,-1,79
1.1261552430158586e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e4f6e123,158e4944,1,0,15699,320,50,1722,0,35,-1,79
1.1261784233904984e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8e447ec0,1f0bc64f,1,0,15702,320,50,1722,0,35,-1,79
1.126185095143052e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e0e64915,1f0bc64f,1,0,15706,320,50,1722,0,35,100084,79
1.1261883426805076e+19,0,14102100,1005,0,a58fb27f,b01d5e45,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0ddb5f92,84ebbcd4,1,0,18993,320,50,2161,0,35,-1,157
1.1261916577989284e+19,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ab974025,d787e91b,1,0,17914,320,50,2043,2,39,-1,32
1.1261968610420742e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,a0f5f879,1,0,15703,320,50,1722,0,35,-1,79
1.1262042999307913e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,cfaa49e7,1f0bc64f,1,0,20633,320,50,2374,3,39,-1,23
1.1262345161451657e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d0ea7faa,8a4875bd,1,0,15701,320,50,1722,0,35,100084,79
1.126280150822625e+19,0,14102100,1005,1,85f751fd,c4e18dd6,50e219e0,06cfa6da,2347f47a,0f2161f8,a99f214a,dba05f4c,2882146f,1,0,17893,320,50,2039,2,39,100075,32
1.1262863193005015e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,2203a096,1,0,15706,320,50,1722,0,35,-1,79
1.1262979358945063e+19,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c3d2e835,56e6ab1d,1,0,19015,300,250,2162,2,39,-1,33
1.1263121408497967e+19,0,14102100,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,7d46e928,1f0bc64f,1,0,20596,320,50,2161,0,35,-1,157
1.1263371833165562e+19,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,db076e7f,56cfb4f8,1,0,17747,320,50,1974,2,39,-1,33
1.1263377203945759e+19,0,14102100,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,370b3276,5901521d,1,0,17163,320,50,1955,3,163,100193,71
1.1263466443736064e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,211bed52,d25693ce,1,0,15699,320,50,1722,0,35,100084,79
1.1263468032077111e+19,0,14102100,1005,0,7697ed3e,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6c76707c,0153a639,1,0,20366,320,50,2333,0,39,-1,157
1.1263540944395362e+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1861a971,1f0bc64f,1,0,20366,320,50,2333,0,39,-1,157
1.1263629253934473e+19,0,14102100,1005,1,e0db3d09,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,353286da,d787e91b,1,0,17264,320,50,1872,3,39,100131,23
1.1263696155119677e+19,0,14102100,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e5367fd2,ff2a3543,1,0,20151,216,36,2307,3,163,100020,61
1.126382959957777e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,46c738c1,293291c1,1,0,15701,320,50,1722,0,35,-1,79
1.1264178630028272e+19,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,633d83b8,a5bce124,1,0,16615,320,50,1863,3,39,100070,23
1.126420570922143e+19,0,14102100,1005,0,7c6576be,d00b8121,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e9fb4976,6ac9eb05,1,0,19772,320,50,2227,0,687,-1,48
1.1264316398683955e+19,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,c0c5eb49,f2f777fb,0f2161f8,a99f214a,3b11eb50,b4b19c97,1,0,21611,320,50,2480,3,297,100111,61
1.1264496073384358e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1883fef0,711ee120,1,0,15702,320,50,1722,0,35,100083,79
1.126452549839566e+19,0,14102100,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e30e04df,1b4a6f26,1,0,16615,320,50,1863,3,39,-1,23
1.126467188736381e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,95b5e741,c6824def,cef3e649,a99f214a,44f59b01,1617d758,1,0,20984,320,50,2371,0,551,100217,46
1.1264717937872474e+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,37018b2d,24f6b932,1,0,20362,320,50,2333,0,39,-1,157
1.1264979106616668e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,f77a5604,988ab583,09137ff4,1,0,21611,320,50,2480,3,297,100111,61
1.1265084560926167e+19,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,8d7b7e2e,373ecbe6,0,0,21680,320,50,2496,3,167,100191,23
1.1265085078659082e+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2a692627,7abbbd5c,1,0,17037,320,50,1934,2,39,-1,16
1.1265351894726787e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,d73585ec,45806a40,c4cff2ea,1,0,20596,320,50,2161,0,35,-1,157
1.1265380986041176e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,60f05a5d,4ea23a13,1,0,15702,320,50,1722,0,35,100084,79
1.1265410959208219e+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f08ee487,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
1.1265481493947728e+19,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4aaf7cf3,2cd8ff6d,1,0,17747,320,50,1974,2,39,-1,33
1.1265695936851657e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1db2fee9,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
1.1265938369429254e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,650eef24,5db079b5,1,2,15707,320,50,1722,0,35,100083,79
1.1265987021482856e+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4d5e7e6b,cdfde03b,1,0,20352,320,50,2333,0,39,-1,157
1.1266108124828492e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bec85b47,ecb851b2,1,0,15699,320,50,1722,0,35,100083,79
1.1266232729624574e+19,0,14102100,1002,0,887a4754,e3d9ca35,50e219e0,ecad2386,7801e8d9,07d7df22,5244310c,4ea5fd53,72dab84d,0,0,19665,320,50,2253,2,303,100003,52
1.126626816657842e+19,1,14102100,1005,0,29229f8e,a10eb148,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,93dc7e6f,2cd8ff6d,1,0,20362,320,50,2333,0,39,-1,157
1.126658787792563e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,42b457c2,73b4563d,1,2,15705,320,50,1722,0,35,-1,79
1.1266627882171267e+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,5d35db6c,88fe1d5d,1,0,6616,320,50,576,2,35,100130,32
1.1266894595935015e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,de23f149,ae637522,0f2161f8,a99f214a,89c0c503,36b67a2a,1,2,21611,320,50,2480,3,297,100111,61
1.1266956334936662e+19,0,14102100,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,571f3271,88fe1d5d,1,0,19771,320,50,2227,0,687,100079,48
1.126718191583088e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,5fd1d94f,542422a7,1,0,19743,320,50,2264,3,427,100000,61
1.1267184724249952e+19,1,14102100,1002,0,9e8e8d09,1e0acfb4,50e219e0,ecad2386,7801e8d9,07d7df22,5b5e948c,8a23008c,911a3c09,0,0,21680,320,50,2496,3,167,-1,23
1.12672877952765e+19,1,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,bed148af,b77a768a,7cc54c90,4,0,21665,320,50,2493,3,35,-1,117
1.126757973644557e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,49f2436d,1ca0ca7e,609e0b82,1,2,14985,320,50,1637,0,161,100046,91
1.1267608959937257e+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,a607e6a7,7801e8d9,0f2161f8,31da1bd0,a2405be5,ef726eae,4,0,21665,320,50,2493,3,35,-1,117
1.1267715690298e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
1.126785631178513e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f98e6261,8ce34352,1,0,15707,320,50,1722,0,35,-1,79
1.1268090035262152e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c268945c,6332421a,1,0,15703,320,50,1722,0,35,-1,79
1.126814733746643e+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c8219edc,7abbbd5c,1,0,4687,320,50,423,2,39,100148,32
1.1268182983354943e+19,0,14102100,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c92296e3,9a45a8e8,1,0,17212,320,50,1887,3,39,100202,23
1.1268214412674146e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6a951de5,be87996b,1,2,15699,320,50,1722,0,35,100084,79
1.1268690858320816e+19,0,14102100,1005,0,395fa97c,3f797953,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,73f2d12f,a0f5f879,1,0,18993,320,50,2161,0,35,-1,157
1.12687241452476e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,090d3a47,0654b444,0f2161f8,a99f214a,80060984,93dd64c2,1,0,18993,320,50,2161,0,35,-1,157
1.1268850902161453e+19,1,14102100,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,673b6671,7abbbd5c,1,0,17239,320,50,1973,3,39,-1,23
1.126898250509979e+19,0,14102100,1002,0,38c202aa,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,4fa86cb4,b66f6646,17219cea,0,0,19665,320,50,2253,2,303,100128,52
1.1269061935605785e+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,87fec034,99d058f9,7abbbd5c,4,0,21665,320,50,2493,3,35,-1,117
1.126906438647928e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fd97806e,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
1.1269177630982995e+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,d542e0ff,ca84a774,83ed0b87,1,0,21611,320,50,2480,3,297,100111,61
1.1269388122390241e+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,c778eecb,5a5f0a11,1,0,18993,320,50,2161,0,35,-1,157
1.1269576001297279e+19,1,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,08f6a7a1,5ef191d3,1,0,19772,320,50,2227,0,687,100079,48
1.126962069522504e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7a0eca26,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
1.12698092761887e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,090d3a47,0654b444,0f2161f8,a99f214a,a7022140,56f23684,1,2,20596,320,50,2161,0,35,-1,157
1.1269997241132993e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,7e9074c4,2347f47a,0f2161f8,8480ff9c,eac514eb,9e3836ff,1,2,20596,320,50,2161,0,35,-1,157
1.1270061795881628e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
1.1270154203533705e+19,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ec8c4c15,84ebbcd4,1,0,20596,320,50,2161,0,35,-1,157
1.1270174522713354e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,7fd82f88,7801e8d9,0f2161f8,a99f214a,62c9543f,0d0707c8,1,0,20596,320,50,2161,0,35,-1,157
1.1270372918042345e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,a27e6769,aa35da31,1,0,20596,320,50,2161,0,35,-1,157
1.1270601673622362e+18,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a49d5fb5,d787e91b,1,0,17037,320,50,1934,2,39,-1,16
1.1270674785186145e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,d787e91b,1,0,15702,320,50,1722,0,35,-1,79
1.127089589765211e+19,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ed9450c2,1f0bc64f,1,0,20634,320,50,2374,3,39,-1,23
1.1271014875489578e+18,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,527a374e,3223bcfe,1,0,20362,320,50,2333,0,39,-1,157
1.1271128854824325e+19,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9cb00b65,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
1.1271194887623303e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8ee47a79,8a4875bd,1,0,15703,320,50,1722,0,35,-1,79
1.1271219976743775e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6ff12bb3,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
1.1271426970195198e+19,0,14102100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ecf18a99,68b6db2c,1,0,19771,320,50,2227,0,687,100074,48
1.1271521518587007e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,4e5378c0,99e427c9,1,0,19743,320,50,2264,3,427,100000,61
1.1271675670210445e+19,1,14102100,1005,1,2092875a,67cf42d6,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,80c5b177,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
1.1271698260103102e+19,0,14102100,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,80e2134e,7fce49a8,1,0,20352,320,50,2333,0,39,-1,157
1.127194421670612e+18,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,18099d3f,7abbbd5c,1,0,18993,320,50,2161,0,35,-1,157
1.1272074728898335e+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b03ba835,4ea23a13,1,0,17614,320,50,1993,2,1063,-1,33
1.1272212768801513e+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,dbaf3756,1f0bc64f,1,0,20596,320,50,2161,0,35,-1,157
1.1272297267666113e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,99a4ce8d,96b83ebe,1,0,20596,320,50,2161,0,35,-1,157
1.127253420615602e+19,0,14102100,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,89e3a09c,d787e91b,1,0,16615,320,50,1863,3,39,-1,23
1.1272657334158113e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,70711c25,a5bce124,1,0,15701,320,50,1722,0,35,100083,79
1.1272805968427684e+19,0,14102100,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,48cc91dc,597f7364,1,0,19878,320,50,2271,0,687,-1,48
1.1272854436680032e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,6415a993,2347f47a,0f2161f8,a99f214a,357608d1,3de05cb4,1,2,15005,320,50,1637,0,161,100046,91
1.1272942343844351e+18,1,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,dca3178a,7801e8d9,0f2161f8,01b6071a,6210cf17,684581ce,4,3,21311,320,50,2449,0,163,100105,91
1.1273059437414234e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d3a5304e,1ccc7835,1,0,15699,320,50,1722,0,35,-1,79
1.1273076773601001e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bd4e60d5,ecb851b2,1,0,15708,320,50,1722,0,35,100083,79
1.1273259769363161e+19,0,14102100,1002,0,a1b948b8,79cf0c8d,50e219e0,ecad2386,7801e8d9,07d7df22,3c0208dc,d501395f,911a3c09,0,0,21680,320,50,2496,3,167,-1,23
1.1273314949168435e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,65d054f0,7abbbd5c,1,0,18993,320,50,2161,0,35,-1,157
1.127342354415165e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,828d4f98,d787e91b,1,0,15703,320,50,1722,0,35,-1,79
1.1273463694723826e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,9dcb1cd1,1,0,15703,320,50,1722,0,35,-1,79
1.1273464479954952e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c1577c6b,16954458,1,0,15703,320,50,1722,0,35,-1,79
1.1273516654904152e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,388d9bfb,2347f47a,cef3e649,6167afe9,f14a1c82,ab145aa1,1,3,19988,300,250,2279,0,43,100156,85
1.1273757425202684e+19,1,14102100,1005,0,da79c793,71ed77a0,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ea6dc0fd,84ebbcd4,1,0,18993,320,50,2161,0,35,-1,157
1.1273772760225659e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,32a20e09,1d723e49,7375dd40,1,2,18993,320,50,2161,0,35,-1,157
1.1273895832790953e+18,0,14102100,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8e459077,8a4875bd,1,0,16615,320,50,1863,3,39,-1,23
1.1274009913863834e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6d3447f8,3bd9e8e7,1,0,15706,320,50,1722,0,35,-1,79
1.1274461459957895e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0accc299,a8d2c4cf,1,0,15708,320,50,1722,0,35,100083,79
1.1274495709696967e+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4b6dd5a5,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
1.127461047488241e+18,0,14102100,1002,0,a187a464,b53723be,50e219e0,ecad2386,7801e8d9,07d7df22,eca30786,c6d09cf9,43e7b962,0,0,6362,300,50,544,3,39,100075,23
1.1274657572859509e+17,0,14102100,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,6d851887,8a4875bd,1,0,18993,320,50,2161,0,35,-1,157
1.1274693856131615e+19,0,14102100,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a1dc9430,d4897fef,1,0,20632,320,50,2374,3,39,-1,23
1.1275651030689489e+18,0,14102100,1005,0,1bf0f8d0,e2e5d9f1,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,aeae9401,14c1eb39,1,0,20596,320,50,2161,0,35,-1,157
1.127572923813809e+18,0,14102100,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5c3847fb,77001aaf,1,0,18993,320,50,2161,0,35,-1,157
1.1275838493907698e+19,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,77bf13f8,8d96a23d,1,2,18993,320,50,2161,0,35,-1,157
1.1275852842387569e+19,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d1bcad76,3bd9e8e7,1,0,15708,320,50,1722,0,35,-1,79
1.1275952023227773e+19,0,14102100,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,14474282,8a4875bd,1,0,6616,320,50,576,2,35,100131,32
1.1276017689951207e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,84e1fa7a,a0f5f879,1,0,15701,320,50,1722,0,35,-1,79
1.1276196311644353e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,68b4d2f7,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
1.1276445905146184e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6a86ab34,c6263d8a,1,0,15707,320,50,1722,0,35,-1,79
1.1276481103835695e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,cd9d47db,7801e8d9,0f2161f8,92a53777,efa7307f,13555279,1,0,20632,320,50,2374,3,39,-1,23
1.127649890526951e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b0ab2cc7,293291c1,1,0,15708,320,50,1722,0,35,-1,79
1.127658208549556e+19,0,14102100,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f950fd2,5ee4eeec,1,0,16858,320,50,1887,3,39,100194,23
1.1276610720689009e+19,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af18df3f,6569eeb3,1,0,20362,320,50,2333,0,39,100075,157
1.1276832395380236e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,375c3d47,1,0,15702,320,50,1722,0,35,-1,79
1.1276977725906655e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1142cecb,b50d2bf4,1,0,15707,320,50,1722,0,35,-1,79
1.127707698920915e+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,5148eb1f,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
1.1277188751981531e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,c568b91f,2ea4f8ba,1,0,20508,320,50,2351,3,163,-1,61
1.127748582861382e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,317bf5d5,6332421a,1,0,15702,320,50,1722,0,35,100084,79
1.1277504426322223e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e96166c7,2347f47a,0f2161f8,141af207,56f90154,cd5b1559,1,2,20596,320,50,2161,0,35,-1,157
1.1277652337440203e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fb27b2af,44801bc1,1,0,15707,320,50,1722,0,35,100084,79
1.1277657545793522e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,95b5e741,c6824def,cef3e649,a99f214a,c4a33385,e3bb76b5,1,0,20751,320,50,1895,0,681,100028,101
1.127781969687003e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,dcac451c,5c7e453a,0eb711ec,1,0,6559,320,50,571,2,39,100049,32
1.1277918805515516e+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,facb994f,a2b02d72,1,0,20362,320,50,2333,0,39,-1,157
1.1278811352541663e+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c84c3993,5db079b5,1,2,17614,320,50,1993,2,1063,-1,33
1.1278879765408113e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0492e44c,0153a639,1,0,15708,320,50,1722,0,35,100084,79
